ID;ente;segnatura;titolo;incipit;data;Lib_note;Img_ID2;link_img
1614;BCA;17_IX_206;Il lamento di tutte le arti del mondo, e tutte le città, e terre d'Italia, per le poche facende, che si fano, a la giornata.;Tutto il mondo si lamenta, / che non corron più quattrini;;;206;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_206_04_05.jpg
1615;BCA;17_IX_206;Il lamento di tutte le arti del mondo, e tutte le città, e terre d'Italia, per le poche facende, che si fano, a la giornata.;Tutto il mondo si lamenta, / che non corron più quattrini;;;206;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_206_06_07.jpg
1616;BCA;17_IX_206;Il lamento di tutte le arti del mondo, e tutte le città, e terre d'Italia, per le poche facende, che si fano, a la giornata.;Tutto il mondo si lamenta, / che non corron più quattrini;;;206;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_206_08.jpg
1617;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_01.jpg
1618;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_02_03.jpg
1619;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_04_05.jpg
1620;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_06_07.jpg
1621;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_08_09.jpg
1622;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_10_11.jpg
1623;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_12_13.jpg
1624;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_14_15.jpg
1625;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_16_17.jpg
1626;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_18_19.jpg
1627;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_20_21.jpg
1628;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_22_23.jpg
1629;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_24_25.jpg
1630;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_26_27.jpg
1631;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_28_29.jpg
1632;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_30_31.jpg
1633;BCA;17_IX_207;I freschi della villa dove si contengono barcellette, canzoni, sdrucioli, disperate, groteschi, bischicci, indovinelli, serenate, sonetti, e gratianate;;Udite Donne / il grave danno,;;;207;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_207_32.jpg
1634;BCA;17_IX_208;Esortatione, & invito a tutti li prencipi, christiani, a prender l'armi per difesa della Santa Fede Catolica.;Cantate Cavelieri, hor che potete / Unirvi al suon del belicoso Marte,;;;208;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_208_01.jpg
1635;BCA;17_IX_208;Esortatione, & invito a tutti li prencipi, christiani, a prender l'armi per difesa della Santa Fede Catolica.;Cantate Cavelieri, hor che potete / Unirvi al suon del belicoso Marte,;;;208;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_208_02_03.jpg
1636;BCA;17_IX_208;Esortatione, & invito a tutti li prencipi, christiani, a prender l'armi per difesa della Santa Fede Catolica.;Cantate Cavelieri, hor che potete / Unirvi al suon del belicoso Marte,;;;208;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_208_04_05.jpg
1637;BCA;17_IX_208;Esortatione, & invito a tutti li prencipi, christiani, a prender l'armi per difesa della Santa Fede Catolica.;Cantate Cavelieri, hor che potete / Unirvi al suon del belicoso Marte,;;;208;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_208_06_07.jpg
1638;BCA;17_IX_208;Esortatione, & invito a tutti li prencipi, christiani, a prender l'armi per difesa della Santa Fede Catolica.;Cantate Cavelieri, hor che potete / Unirvi al suon del belicoso Marte,;;;208;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_208_08.jpg
1639;BCA;17_IX_209;Le tremende bravate, fate dal Gobbo Nan, contro coloro, che vanno cridando per Milan, Quam, quam, hastu visto lo Gobbo Nan.;Son il bravo Gobbo Nan / di cui tanto si ragiona,;;;209;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_209_01.jpg
1640;BCA;17_IX_209;Le tremende bravate, fate dal Gobbo Nan, contro coloro, che vanno cridando per Milan, Quam, quam, hastu visto lo Gobbo Nan.;Son il bravo Gobbo Nan / di cui tanto si ragiona,;;;209;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_209_02_03.jpg
1641;BCA;17_IX_209;Le tremende bravate, fate dal Gobbo Nan, contro coloro, che vanno cridando per Milan, Quam, quam, hastu visto lo Gobbo Nan.;Son il bravo Gobbo Nan / di cui tanto si ragiona,;;;209;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_209_04_05.jpg
1642;BCA;17_IX_209;Le tremende bravate, fate dal Gobbo Nan, contro coloro, che vanno cridando per Milan, Quam, quam, hastu visto lo Gobbo Nan.;Son il bravo Gobbo Nan / di cui tanto si ragiona,;;;209;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_209_06_07.jpg
1643;BCA;17_IX_209;Le tremende bravate, fate dal Gobbo Nan, contro coloro, che vanno cridando per Milan, Quam, quam, hastu visto lo Gobbo Nan.;Son il bravo Gobbo Nan / di cui tanto si ragiona,;;;209;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_209_08.jpg
1644;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_01.jpg
1645;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_02_03.jpg
1646;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_04_05.jpg
1647;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_06_07.jpg
1648;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_08_09.jpg
1649;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_10_11.jpg
1650;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_12_13.jpg
1651;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_14_15.jpg
1652;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_16_17.jpg
1653;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_18_19.jpg
1654;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_20_21.jpg
1655;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_22_23.jpg
1656;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_24_25.jpg
1657;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_26_27.jpg
1658;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_28_29.jpg
1659;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_30_31.jpg
1660;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_32_33.jpg
1661;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_34_35.jpg
1662;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_36_37.jpg
1663;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_38_39.jpg
1664;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_40_41.jpg
1665;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_42_43.jpg
1666;BCA;17_IX_210;L'alba d'oro consolatrice del Croce.;Già per uscir de l'aureo albergo fuora / Si mettia in punto la Febea famiglia,;1614;;210;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_210_44.jpg
1667;BCA;17_IX_211;Tragedia in comedia fra i bocconi da grasso, e quei da magro la sera di Carnevale,;La sera del goloso Carnevale, / Quando si sguazza per tutti i cantoni,;;;211;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_211_01.jpg
1668;BCA;17_IX_211;Tragedia in comedia fra i bocconi da grasso, e quei da magro la sera di Carnevale,;La sera del goloso Carnevale, / Quando si sguazza per tutti i cantoni,;;;211;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_211_02_03.jpg
1669;BCA;17_IX_211;Tragedia in comedia fra i bocconi da grasso, e quei da magro la sera di Carnevale,;La sera del goloso Carnevale, / Quando si sguazza per tutti i cantoni,;;;211;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_211_04_05.jpg
1670;BCA;17_IX_211;Tragedia in comedia fra i bocconi da grasso, e quei da magro la sera di Carnevale,;La sera del goloso Carnevale, / Quando si sguazza per tutti i cantoni,;;;211;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_211_06_07.jpg
1671;BCA;17_IX_211;Tragedia in comedia fra i bocconi da grasso, e quei da magro la sera di Carnevale,;La sera del goloso Carnevale, / Quando si sguazza per tutti i cantoni,;;;211;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_211_08.jpg
1672;BCA;17_IX_212;Lodi delle pullite, et leggiadre caldirane, nelle quali si descrive non meno le nobili qualità, che produce l'honorato esercitio della seta; ma anco si narra molte altre cose ad esso opportune, & necessarie.;Canto un nobil sofetto, alto, e gentile, / Non forse mai d'altrui cantato prima,;;;212;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_212_01.jpg
1673;BCA;17_IX_212;Lodi delle pullite, et leggiadre caldirane, nelle quali si descrive non meno le nobili qualità, che produce l'honorato esercitio della seta; ma anco si narra molte altre cose ad esso opportune, & necessarie.;Canto un nobil sofetto, alto, e gentile, / Non forse mai d'altrui cantato prima,;;;212;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_212_02_03.jpg
1674;BCA;17_IX_212;Lodi delle pullite, et leggiadre caldirane, nelle quali si descrive non meno le nobili qualità, che produce l'honorato esercitio della seta; ma anco si narra molte altre cose ad esso opportune, & necessarie.;Canto un nobil sofetto, alto, e gentile, / Non forse mai d'altrui cantato prima,;;;212;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_212_04_05.jpg
1675;BCA;17_IX_212;Lodi delle pullite, et leggiadre caldirane, nelle quali si descrive non meno le nobili qualità, che produce l'honorato esercitio della seta; ma anco si narra molte altre cose ad esso opportune, & necessarie.;Canto un nobil sofetto, alto, e gentile, / Non forse mai d'altrui cantato prima,;;;212;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_212_06_07.jpg
1676;BCA;17_IX_212;Lodi delle pullite, et leggiadre caldirane, nelle quali si descrive non meno le nobili qualità, che produce l'honorato esercitio della seta; ma anco si narra molte altre cose ad esso opportune, & necessarie.;Canto un nobil sofetto, alto, e gentile, / Non forse mai d'altrui cantato prima,;;;212;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_212_08.jpg
1677;BCA;17_IX_213;Canzone di madonna Ruvidazza, nella quale si narra la sua maravigliosa, & stupenda fierezza, insieme con i suoi rozzi costumi, ruvide maniere, e deforme qualità.;Al'udir' hoggi l'historia / Di madonna Tenerina,;;;213;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_213_01.jpg
1678;BCA;17_IX_213;Canzone di madonna Ruvidazza, nella quale si narra la sua maravigliosa, & stupenda fierezza, insieme con i suoi rozzi costumi, ruvide maniere, e deforme qualità.;Al'udir' hoggi l'historia / Di madonna Tenerina,;;;213;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_213_02_03.jpg
1679;BCA;17_IX_213;Canzone di madonna Ruvidazza, nella quale si narra la sua maravigliosa, & stupenda fierezza, insieme con i suoi rozzi costumi, ruvide maniere, e deforme qualità.;Al'udir' hoggi l'historia / Di madonna Tenerina,;;;213;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_213_04_05.jpg
1680;BCA;17_IX_213;Canzone di madonna Ruvidazza, nella quale si narra la sua maravigliosa, & stupenda fierezza, insieme con i suoi rozzi costumi, ruvide maniere, e deforme qualità.;Al'udir' hoggi l'historia / Di madonna Tenerina,;;;213;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_213_06_07.jpg
1681;BCA;17_IX_213;Canzone di madonna Ruvidazza, nella quale si narra la sua maravigliosa, & stupenda fierezza, insieme con i suoi rozzi costumi, ruvide maniere, e deforme qualità.;Al'udir' hoggi l'historia / Di madonna Tenerina,;;;213;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_213_08.jpg
1682;BCA;17_IX_214;Canzone delle lodi di Madonna Tenerina.;Hor ch'io son fra sì compita / Compagnia degna, e gradita,;;;214;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_214_01.jpg
1683;BCA;17_IX_214;Canzone delle lodi di Madonna Tenerina.;Hor ch'io son fra sì compita / Compagnia degna, e gradita,;;;214;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_214_02_03.jpg
1684;BCA;17_IX_214;Canzone delle lodi di Madonna Tenerina.;Hor ch'io son fra sì compita / Compagnia degna, e gradita,;;;214;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_214_04_05.jpg
1685;BCA;17_IX_214;Canzone delle lodi di Madonna Tenerina.;Hor ch'io son fra sì compita / Compagnia degna, e gradita,;;;214;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_214_06_07.jpg
1686;BCA;17_IX_214;Canzone delle lodi di Madonna Tenerina.;Hor ch'io son fra sì compita / Compagnia degna, e gradita,;;;214;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_214_08.jpg
1687;BCA;17_IX_215;Canzone nova, e ridicolosa in lode de' vini, che s'usano di fare al tempo della vendemmia in queste parti.;Hor che'l tempo s'appresenta / del far mosti, e vendemiare.;;;215;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_215_01.jpg
1688;BCA;17_IX_215;Canzone nova, e ridicolosa in lode de' vini, che s'usano di fare al tempo della vendemmia in queste parti.;Hor che'l tempo s'appresenta / del far mosti, e vendemiare.;;;215;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_215_02_03.jpg
1689;BCA;17_IX_215;Canzone nova, e ridicolosa in lode de' vini, che s'usano di fare al tempo della vendemmia in queste parti.;Hor che'l tempo s'appresenta / del far mosti, e vendemiare.;;;215;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_215_04_05.jpg
1690;BCA;17_IX_215;Canzone nova, e ridicolosa in lode de' vini, che s'usano di fare al tempo della vendemmia in queste parti.;Hor che'l tempo s'appresenta / del far mosti, e vendemiare.;;;215;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_215_06_07.jpg
1691;BCA;17_IX_215;Canzone nova, e ridicolosa in lode de' vini, che s'usano di fare al tempo della vendemmia in queste parti.;Hor che'l tempo s'appresenta / del far mosti, e vendemiare.;;;215;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_215_08.jpg
1692;BCA;17_IX_216;Canzone della pulice ridicolosa e bella soppra una vecchia, & una giovane che si spulicavano una sera;Piglia piglia, amazza, amazza / Questa Pulce traditora,;;;216;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_216_01.jpg
1693;BCA;17_IX_216;Canzone della pulice ridicolosa e bella soppra una vecchia, & una giovane che si spulicavano una sera;Piglia piglia, amazza, amazza / Questa Pulce traditora,;;;216;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_216_02_03.jpg
1694;BCA;17_IX_216;Canzone della pulice ridicolosa e bella soppra una vecchia, & una giovane che si spulicavano una sera;Piglia piglia, amazza, amazza / Questa Pulce traditora,;;;216;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_216_04_05.jpg
1695;BCA;17_IX_216;Canzone della pulice ridicolosa e bella soppra una vecchia, & una giovane che si spulicavano una sera;Piglia piglia, amazza, amazza / Questa Pulce traditora,;;;216;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_216_06_07.jpg
1696;BCA;17_IX_216;Canzone della pulice ridicolosa e bella soppra una vecchia, & una giovane che si spulicavano una sera;Piglia piglia, amazza, amazza / Questa Pulce traditora,;;;216;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_216_08.jpg
1697;BCA;17_IX_217;Canzone della violina;Compare, il mio compare ù,ù, / Compare, il mio compare ù,ù,;;;217;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_217_01.jpg
1698;BCA;17_IX_217;Canzone della violina;Compare, il mio compare ù,ù, / Compare, il mio compare ù,ù,;;;217;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_217_02_03.jpg
1699;BCA;17_IX_217;Canzone della violina;Compare, il mio compare ù,ù, / Compare, il mio compare ù,ù,;;;217;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_217_04_05.jpg
1700;BCA;17_IX_217;Canzone della violina;Compare, il mio compare ù,ù, / Compare, il mio compare ù,ù,;;;217;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_217_06_07.jpg
1701;BCA;17_IX_217;Canzone della violina;Compare, il mio compare ù,ù, / Compare, il mio compare ù,ù,;;;217;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_217_08.jpg
1702;BCA;17_IX_218;Comiato di Carnovale, dove s'intende, come egli ha invaligiato le sue robbe, per andare a la volta di Calecut.;Da poi che mi convien montar in sela / Per dover cavalcare in altro lato,;;;218;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_218_01.jpg
1703;BCA;17_IX_218;Comiato di Carnovale, dove s'intende, come egli ha invaligiato le sue robbe, per andare a la volta di Calecut.;Da poi che mi convien montar in sela / Per dover cavalcare in altro lato,;;;218;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_218_02_03.jpg
1704;BCA;17_IX_218;Comiato di Carnovale, dove s'intende, come egli ha invaligiato le sue robbe, per andare a la volta di Calecut.;Da poi che mi convien montar in sela / Per dover cavalcare in altro lato,;;;218;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_218_04_05.jpg
1705;BCA;17_IX_218;Comiato di Carnovale, dove s'intende, come egli ha invaligiato le sue robbe, per andare a la volta di Calecut.;Da poi che mi convien montar in sela / Per dover cavalcare in altro lato,;;;218;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_218_06_07.jpg
1706;BCA;17_IX_218;Comiato di Carnovale, dove s'intende, come egli ha invaligiato le sue robbe, per andare a la volta di Calecut.;Da poi che mi convien montar in sela / Per dover cavalcare in altro lato,;;;218;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_218_08.jpg
1707;BCA;17_IX_219;Comiato dato da beccari, a i pescatori, nel fine di Quaresima con la risposta di essi pescatori, a i beccari.;Gite a spasso o pescatori, / con li vostri salamori,;;;219;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_219_01.jpg
1708;BCA;17_IX_219;Comiato dato da beccari, a i pescatori, nel fine di Quaresima con la risposta di essi pescatori, a i beccari.;Gite a spasso o pescatori, / con li vostri salamori,;;;219;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_219_02_03.jpg
1709;BCA;17_IX_219;Comiato dato da beccari, a i pescatori, nel fine di Quaresima con la risposta di essi pescatori, a i beccari.;Gite a spasso o pescatori, / con li vostri salamori,;;;219;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_219_04_05.jpg
1710;BCA;17_IX_219;Comiato dato da beccari, a i pescatori, nel fine di Quaresima con la risposta di essi pescatori, a i beccari.;Gite a spasso o pescatori, / con li vostri salamori,;;;219;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_219_06_07.jpg
1711;BCA;17_IX_219;Comiato dato da beccari, a i pescatori, nel fine di Quaresima con la risposta di essi pescatori, a i beccari.;Gite a spasso o pescatori, / con li vostri salamori,;;;219;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_219_08.jpg
1712;BCA;17_IX_220;Lamento che fa' il Barba Polo per haver persa la Tognina sua massara, dove narra tutte le sue virtù ad una, ad una.;Chi hà mai vist' la mia Tognina, / Me l'insegna in cortesia,;;;220;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_220_01.jpg
1713;BCA;17_IX_220;Lamento che fa' il Barba Polo per haver persa la Tognina sua massara, dove narra tutte le sue virtù ad una, ad una.;Chi hà mai vist' la mia Tognina, / Me l'insegna in cortesia,;;;220;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_220_02_03.jpg
1714;BCA;17_IX_220;Lamento che fa' il Barba Polo per haver persa la Tognina sua massara, dove narra tutte le sue virtù ad una, ad una.;Chi hà mai vist' la mia Tognina, / Me l'insegna in cortesia,;;;220;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_220_04_05.jpg
1715;BCA;17_IX_220;Lamento che fa' il Barba Polo per haver persa la Tognina sua massara, dove narra tutte le sue virtù ad una, ad una.;Chi hà mai vist' la mia Tognina, / Me l'insegna in cortesia,;;;220;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_220_06_07.jpg
1716;BCA;17_IX_220;Lamento che fa' il Barba Polo per haver persa la Tognina sua massara, dove narra tutte le sue virtù ad una, ad una.;Chi hà mai vist' la mia Tognina, / Me l'insegna in cortesia,;;;220;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_220_08.jpg
1717;BCA;17_IX_221;La vera istoria della piacevollissima festa della porchetta.;La causa, perché a Felsina si getta / il vigesimo quarto dì d'agosto;;;221;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_221_01.jpg
1718;BCA;17_IX_221;La vera istoria della piacevollissima festa della porchetta.;La causa, perché a Felsina si getta / il vigesimo quarto dì d'agosto;;;221;http://badigit.comune.bologna.it/GCCroce/croce_750/17_IX_221_02_03.jpg
